job_title,company,location,description,skills,job_url,source_url
"Android Engineer, ChatGPT Engineering",OpenAI,,"About the Team The ChatGPT organization at OpenAI supports our mission by innovating across multiple core domains — from Growth and Personalization to Search Infrastructure and beyond. We’re scaling teams that build experiences, tools, and systems that power ChatGPT on every platform where users engage. About the Role We’re hiring an Android Software Engineer to lead development of new Android experiences for ChatGPT. In this role, you will: Design and develop new features and capabilities for C",Ai,https://jobs.ashbyhq.com/openai/c47bd03b-800f-4e17-8240-e83c68766937,https://jobs.ashbyhq.com/openai
"Infrastructure Engineering Manager, Forward Deployed Engineering",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) org sits at the intersection of product, engineering, research, and go-to-market. We take new capabilities into real customer deployments, turning deployment signal into shipped software, repeatable patterns, and durable product improvements. The FDE Infra team is a small leverage function within FDE that helps customer-tagged FDE pods deploy and operate single-tenant applications reliably. We build reusable, security-conscious infrastru","Ai, Go",https://jobs.ashbyhq.com/openai/4d368cb6-bd34-4c15-a559-0a1df2b16202,https://jobs.ashbyhq.com/openai
"Software Engineer, Monetization Product & Platform",OpenAI,,"ABOUT THE TEAM The Monetization team is a new cross-functional group working across engineering, product, research, and design to build the foundational systems that will help OpenAI scale access to intelligence responsibly. Our mission is to develop user-first, privacy-preserving monetization products—including next-generation ads experiences—that strengthen user trust, unlock economic opportunity, and support OpenAI’s long-term innovation. Monetization plays a critical role in enabling OpenAI ",Ai,https://jobs.ashbyhq.com/openai/c51e48ce-31ad-4176-a6d5-4a785b44ab73,https://jobs.ashbyhq.com/openai
"Software Engineer, Data Infrastructure",OpenAI,,"About the Team Data Platform at OpenAI owns the foundational data stack powering critical product, research, and analytics workflows. We operate some of the largest Spark compute fleets in production; design, and build data lakes and metadata systems on Iceberg and Delta with a vision toward exabyte-scale architecture; run high throughput streaming platforms on Kafka and Flink; provide orchestration with Airflow; and support ML feature engineering tooling such as Chronon. Our mission is to deliv","Ai, Airflow, Ml, Spark",https://jobs.ashbyhq.com/openai/f763c6b3-5167-4a67-b691-4c3fa2c44156,https://jobs.ashbyhq.com/openai
"Creative Director, Art",OpenAI,,"About the Team OpenAI didn’t begin as a traditional company. It began as an idea: that artificial intelligence could be developed in a way that benefits everyone. As a creative team, our role is to help make sure the work behind that idea is understood, as it leaves the lab and meets the world. This company works at the frontier of intelligence. Like any frontier, it’s unfinished, constantly shifting, and still being explored. Our job is to stay close to that uncertainty and help shape how this ",Ai,https://jobs.ashbyhq.com/openai/eb73ffd3-8d38-46be-9035-bae7b2f16098,https://jobs.ashbyhq.com/openai
"Business Lead, Life Sciences",OpenAI,,"About the team The Business, Life Sciences team at OpenAI tackles domains where frontier AI can transform science and industry, requiring new approaches that cut across GTM, Research, and Product. Our charter is to prove out high-leverage applications, build the right partnerships, and turn early experiments into sustainable operating models. In life sciences, we work with Research to extend scaling laws into biology and chemistry, aligning scientific progress with real-world deployment. About t","Ai, Aws",https://jobs.ashbyhq.com/openai/875b6559-55f0-4cea-ad62-0063d0cb0b73,https://jobs.ashbyhq.com/openai
GTM Partnerships Enablement Lead,OpenAI,,"ABOUT THE TEAM OpenAI’s mission is to ensure that artificial general intelligence (AGI) benefits all of humanity. Our Go-To-Market (GTM) organization helps customers understand, deploy, and scale AI across their businesses. Within GTM, the Partnerships team builds and manages a global ecosystem of strategic partners—including systems integrators, technology partners, and distributors—to accelerate customer success, enable responsible AI adoption, and extend the reach of OpenAI’s platform. We wor","Ai, Go",https://jobs.ashbyhq.com/openai/b75f6b5b-8a84-4796-9093-588cc9334c04,https://jobs.ashbyhq.com/openai
Hardware / Software CoDesign Engineer,OpenAI,,"About the Team OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies that",Ai,https://jobs.ashbyhq.com/openai/bdbb2292-ecb3-42dc-ba89-65edf397d8f8,https://jobs.ashbyhq.com/openai
"Platform Engineering Manager, Forward Deployed Engineering (FDE)",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) org sits at the intersection of product, engineering, research, and go-to-market. We take frontier platform capabilities into the real world with design partners, turning raw customer signal into shipped software, repeatable patterns, and durable products. The FDE Platform team is primarily a leverage function that scales the FDE org’s impact to OpenAI’s platform and products. We provide hands-on leverage by embedding with customer-tagge","Ai, Go",https://jobs.ashbyhq.com/openai/b073abb1-cf6c-4fd9-a318-732fdd2f1408,https://jobs.ashbyhq.com/openai
"Value Engineer, AI Success San Francisco",OpenAI,,"About the Team The AI Success team helps customers turn frontier AI into real business value. We accelerate adoption of OpenAI technology at scale and guide organizations from initial activation to measurable, organization-wide impact. We partner closely with Sales, Product, Solutions Architecture, and Security to deliver safe and responsible AI transformation. Our work shapes how customers generate and measure tangible outcomes from OpenAI products and creates a repeatable blueprint for success",Ai,https://jobs.ashbyhq.com/openai/916fa6f6-f441-43c6-9769-27e4bf0b2cc9,https://jobs.ashbyhq.com/openai
"Android Engineer, ChatGPT Mobile Infrastructure",OpenAI,,"About the Team We’re building the core Kotlin-based platform—from architecture to CI—that powers ChatGPT, Sora, and other fast-evolving Android apps. Android is a key platform for ChatGPT, and our focus is helping teams iterate quickly without sacrificing performance or reliability. About the Role We’re hiring Staff+ engineers with backgrounds across the Android platform, including specialists in performance, build/CI, or AI developer productivity. Whether you focus on UI frameworks or automated",Ai,https://jobs.ashbyhq.com/openai/76ab9863-fc86-4ecf-9cc2-759cdd6b64b7,https://jobs.ashbyhq.com/openai
AI Deployment EngineerStartups,OpenAI,,"About the team The AI Deployment Engineering team is responsible for ensuring the safe and effective deployment of Generative AI applications for developers and enterprises. We act as a trusted advisor and thought partner for our customers, working to build an effective backlog of GenAI use cases for their industry and drive them to production through strong technical guidance. OpenAI's customers represent a range of diverse backgrounds and maturity, from early-stage startups to established glob",Ai,https://jobs.ashbyhq.com/openai/f92d5695-306d-4af2-8d8b-a09259dd626a,https://jobs.ashbyhq.com/openai
"Full Stack Engineer, Health AI",OpenAI,,"OpenAI’s charter calls on us to ensure the benefits of AI are distributed broadly and safely. Our Health AI team focuses on expanding access to high-quality medical expertise and aims to set a high standard for deploying AI responsibly in high-stakes domains. Improving health will be one of the defining impacts of AGI. Today, millions of people lack access to reliable medical information, and clinicians around the world face increasing time and resource constraints. We are building AI systems th",Ai,https://jobs.ashbyhq.com/openai/c2aeb70d-3eca-4c4f-a414-6394b30fea80,https://jobs.ashbyhq.com/openai
AI Deployment Engineer,OpenAI,,"About the Team The AI Deployment Engineering team is responsible for ensuring the safe and effective deployment of Generative AI applications for developers and enterprises. We act as a trusted advisor and thought partner for our customers, working to build an effective backlog of GenAI use cases for their industry and drive them to production through strong technical guidance. As an AI Deployment Engineer, you’ll help the largest companies transform their business through solutions such as cust",Ai,https://jobs.ashbyhq.com/openai/04435c05-7a05-4802-894d-c173327fbac8,https://jobs.ashbyhq.com/openai
